TreeNum,Response,Easting,Northing,TreesPClus,BAPClus,SDI_20th,BA_20th,BA_Inf_20th,BA_Inf_20th_IND,NeighSDIAlt25_91,IndDBHIn,DeadDist,DeadDistInd,NeighBSA9125,NeighBSA915,NeighBSA911,NeighBSA9115,bsadead25new,bsadead5new,bsadead1new,bsadead15new,bsadead25newind,bsadead5newind,bsadead1newind,bsadead15newind
8545,0,765986.6509,4334066.915,67,91.087254,16.45128504,13.542282,0,0,33.55543578,17,32.61516397,1,27.793584,53.820072,130.3506,215.552988,0,0,7.373808,18.859932,0,0,1,1
8546,0,765987.5228,4334064.886,67,91.087254,20.25820001,16.427448,0,0,45.32525105,33,31.29893249,1,37.3599,58.096008,135.28647,214.64217,0,0,7.373808,21.837816,0,0,1,1
8547,0,765992.8798,4334064.166,67,91.087254,13.79026399,10.842552,0,0,49.23388673,9,33.66963442,1,39.912372,57.223368,124.847514,201.159882,0,0,7.373808,14.169492,0,0,1,1
8548,0,765993.9241,4334061.222,67,91.087254,11.44673398,9.266346,0,0,49.23388673,23,32.04933962,1,39.912372,66.495168,139.671486,214.958502,0,0,7.373808,15.396642,0,0,1,1
8549,0,765985.0109,4334053.141,67,91.087254,12.59826434,11.01708,0,0,66.40883796,24,20.13134086,1,55.19448,94.915962,178.471242,264.633534,0,8.950014,30.02427,49.342338,0,1,1,1
8550,0,765987.7673,4334053.694,67,91.087254,12.59826434,11.01708,0,0,57.52381214,38,22.33555611,1,46.898946,94.670532,164.967138,253.807344,0,7.373808,19.14354,46.915308,0,1,1,1
8551,0,765976.7337,4334046.57,67,91.087254,13.7737407,11.202516,0,0,101.7257158,17,10.05764857,1,79.977456,127.176372,229.008006,320.291604,10.018998,24.477552,53.078328,74.398014,1,1,1,1
8552,0,765978.7117,4334046.301,67,91.087254,6.978343083,5.26311,0,0,91.85068051,26,10.89244408,1,72.614556,132.66855,223.515828,313.774074,8.950014,23.157684,53.078328,74.398014,1,1,1,1
8553,0,765970.0997,4334042.972,67,91.087254,28.29729485,20.905182,7.373808,1,121.9467485,33,4.790120251,1,88.916562,164.405376,263.9736,331.27596,23.817618,43.490196,66.713328,83.020788,1,1,1,1
8554,0,765971.5356,4334039.069,67,91.087254,44.66439376,33.613002,8.950014,1,125.6671912,10,0.932700381,1,90.449136,171.059256,281.704554,340.722288,28.60623,49.533228,76.808682,84.94605,1,1,1,1
8555,0,765972.7279,4334038.682,67,91.087254,46.79063517,35.009226,8.950014,1,118.3806721,11,1.434950884,1,86.222286,168.686766,277.412256,346.312638,25.38837,49.342338,76.808682,84.596994,1,1,1,1
8556,0,765972.0918,4334038.452,67,91.087254,44.66439376,33.613002,8.950014,1,124.3272495,13,1.061886924,1,89.66376,170.453862,283.673448,345.739968,27.820854,51.109434,76.808682,84.94605,1,1,1,1
8557,0,765968.4269,4334038.626,67,91.087254,47.75394141,35.821872,9.29907,1,152.6345465,15,2.640994754,1,108.621864,179.54568,275.639706,348.18336,34.202034,49.800474,78.94665,84.94605,1,1,1,1
8558,0,765978.2759,4334034.939,67,91.087254,33.18301026,23.763078,8.950014,1,112.8677447,24,6.078814016,1,81.368226,148.386978,282.206322,329.677938,24.101226,47.657052,79.27389,84.596994,1,1,1,1
8559,0,765974.2559,4334035.194,67,91.087254,43.50226913,31.655016,11.355228,1,125.7231124,24,2.606145207,1,91.512666,168.190452,288.156636,343.972872,29.817018,54.654534,80.784648,84.94605,1,1,1,1
8560,0,765982.4973,4334032.953,67,91.087254,19.02510462,13.820436,0,0,94.92263408,16,10.74075834,1,69.342156,133.939332,269.825742,345.832686,19.22535,37.638054,74.66526,84.596994,1,1,1,1
8561,0,765963.2915,4334036.989,67,91.087254,43.89124293,30.286062,13.760442,1,179.3366127,25,3.688780841,1,126.821862,181.956348,286.258644,353.397384,36.629064,55.592622,83.020788,84.94605,1,1,1,1
8562,0,765977.8597,4334030.741,67,91.087254,21.0688837,14.703984,1.576206,1,120.9910061,17,7.579905952,1,87.569424,168.61041,298.781028,356.844312,29.953368,56.579796,82.360854,84.94605,1,1,1,1
8563,0,765963.4434,4334035.918,67,91.087254,46.23477293,31.862268,15.336648,1,184.8634615,23,3.458180476,1,131.272326,192.057156,288.102096,357.37335,40.60503,59.137722,84.596994,84.94605,1,1,1,1
8564,0,765966.2054,4334031.374,67,91.087254,42.05073403,28.41534,11.88972,1,163.598938,10,0.55465327,1,112.805082,204.584994,290.692746,355.938948,49.800474,70.225704,84.94605,88.632954,1,1,1,1
8565,0,765959.4616,4334026.086,67,91.087254,51.08869548,31.791366,18.67995,1,195.520478,8,1.408441227,1,134.719254,221.24151,291.129066,348.42879,61.79382,83.20077,84.94605,88.632954,1,1,1,1
8566,0,765959.3595,4334025.43,67,91.087254,48.58346046,30.346056,17.23464,1,194.9932088,6,1.28851409,1,134.49564,222.637734,291.674466,340.231428,62.235594,84.596994,84.94605,88.632954,1,1,1,1
8567,0,765958.1014,4334024.874,67,91.087254,44.41818534,27.97902,14.169492,1,187.640743,15,0.841001338,1,127.847214,221.37786,286.08957,340.149618,55.210842,84.94605,84.94605,88.632954,1,1,1,1
8568,0,765957.564,4334024.8,67,91.087254,42.70211337,26.910036,13.100508,1,184.8391856,5,1.061903108,1,125.87832,221.37786,284.322474,339.53877,53.241948,84.94605,84.94605,88.632954,1,1,1,1
8569,0,765956.2216,4334024.389,67,91.087254,42.80265834,26.866404,12.315132,1,183.2430383,7,1.221076611,1,124.86933,223.434018,291.401766,337.569876,54.970866,84.94605,84.94605,88.632954,1,1,1,1
8570,0,765954.2317,4334023.839,67,91.087254,35.06152037,22.257774,9.942642,1,179.7306161,14,1.342378546,1,122.344128,216.19656,285.16239,330.414228,50.509494,81.97362,84.94605,89.860104,1,1,1,1
8571,0,765954.0778,4334025.081,67,91.087254,41.06263537,25.682886,12.70782,1,184.8159967,13,1.039768152,1,126.538254,213.082326,289.438326,328.118094,50.160438,79.126632,84.94605,88.632954,1,1,1,1
8572,0,765953.8115,4334026.959,67,91.087254,40.13845599,25.06113,15.031224,1,175.7629278,16,1.5744806,1,119.938914,205.872138,281.115522,335.660976,40.430502,71.371044,84.94605,88.632954,1,1,1,1
8573,0,765953.9211,4334029.097,67,91.087254,49.36424534,30.547854,17.714592,1,177.256766,13,1.593369539,1,120.173436,204.001416,277.423164,333.5121,38.657952,68.049558,84.94605,88.632954,1,1,1,1
8574,0,765948.7914,4334033.813,67,91.087254,51.25631269,35.347374,8.061012,1,167.5361446,9,2.638951703,1,115.608438,193.093416,266.86422,321.196968,27.057294,48.906018,79.126632,84.94605,1,1,1,1
8575,0,765950.4238,4334036.121,67,91.087254,60.83996233,42.912072,9.288162,1,153.4229207,12,2.0678676,1,105.333102,185.850504,259.997634,323.656722,24.150312,42.879348,76.481442,84.94605,1,1,1,1
8576,0,765945.5864,4334032.923,67,91.087254,42.3435792,29.66976,1.22715,1,149.6187465,17,5.959438236,1,103.440564,168.130458,265.467996,308.172816,25.639254,39.956004,79.126632,84.94605,1,1,1,1
8577,0,765950.8051,4334037.183,67,91.087254,59.31633386,41.990346,9.288162,1,155.4254254,24,2.949902127,1,106.914762,184.007052,256.654332,323.214948,24.150312,41.303142,73.13814,84.94605,1,1,1,1
8578,0,765944.8461,4334033.49,67,91.087254,40.81995073,28.748034,1.22715,1,146.1469483,13,6.589465028,1,101.329866,161.831088,256.387086,308.172816,25.372008,34.785612,72.94725,84.94605,1,1,1,1
8579,0,765945.4855,4334035.504,67,91.087254,40.39243125,29.440692,1.22715,1,151.6882112,13,6.0245772,1,105.07131,159.518592,260.913906,307.671048,22.732272,33.929334,69.97482,84.94605,1,1,1,1
8580,0,765944.3297,4334035.907,67,91.087254,44.58675766,32.931252,1.22715,1,141.6244224,23,7.23966194,1,98.013834,157.767858,255.92895,304.529544,20.965176,32.353128,68.398614,84.94605,1,1,1,1
8581,0,765948.2954,4334038.547,67,91.087254,45.247871,33.340302,1.494396,1,143.4428404,25,5.260196925,1,98.286534,176.813226,255.405366,321.862356,20.965176,41.303142,68.398614,84.94605,1,1,1,1
8582,0,765949.6399,4334039.83,67,91.087254,55.3761519,40.326876,3.46329,1,139.2683665,27,5.807911091,1,95.66316,175.678794,259.021368,313.757712,20.965176,41.303142,68.398614,84.94605,1,1,1,1
8583,0,765949.5508,4334041.913,67,91.087254,49.12649103,36.907218,1.22715,1,132.7874608,28,7.839988061,1,91.998072,175.935132,252.836532,314.930322,17.665506,41.303142,62.344674,84.94605,1,1,1,1
8584,0,765949.8617,4334044.073,67,91.087254,44.04422168,33.07851,0,0,121.617621,27,9.440590597,1,84.760614,161.749278,250.52949,307.491066,15.89841,35.50554,60.043086,79.126632,1,1,1,1
8585,0,765954.4315,4334047.743,67,91.087254,29.35195013,21.766914,0,0,118.5017854,24,10.18428642,1,85.76415,160.942086,249.727752,314.9685,14.34402,33.738444,55.592622,74.36529,1,1,1,1
8594,1,765894.2243,4334056.657,47,92.401668,23.66477859,17.04375,16.601976,1,82.17095654,9,4.270501727,1,61.597476,88.289352,146.647152,194.849604,56.890674,73.808982,92.401668,92.401668,1,1,1,1
8600,1,765877.2647,4334028.818,47,92.401668,8.165142473,7.466526,0,0,18.83420906,37,22.22838592,1,15.43482,54.169128,121.607838,188.915652,0,17.07102,47.073474,84.438828,0,1,1,1
8604,1,765871.8262,4334043.316,47,92.401668,13.91184745,10.586214,0,0,60.22227956,28,10.47364504,1,44.1774,82.475388,146.014488,201.514392,23.83398,58.79412,88.714764,92.401668,1,1,1,1
8605,1,765873.6786,4334045.842,47,92.401668,12.67362648,9.468144,1.767096,1,77.60135887,12,7.474538062,1,55.778058,92.58165,152.63019,207.38835,33.247584,68.458608,92.401668,92.401668,1,1,1,1
8606,1,765867.6836,4334041.638,47,92.401668,16.25537746,12.16242,0,0,58.98121549,22,13.41261537,1,43.173864,76.732326,143.145684,204.98859,21.319686,39.770568,77.021388,92.401668,1,1,1,1
8607,1,765863.1763,4334042.844,47,92.401668,9.695217764,7.101108,0,0,41.40648408,17,12.90421582,1,28.753488,70.209342,144.732798,203.030604,13.176864,32.980338,72.690912,88.714764,1,1,1,1
8608,1,765864.5146,4334044.793,47,92.401668,14.91543577,11.377044,0,0,49.72415557,23,10.6447355,1,34.14204,75.079764,148.75785,219.239892,18.565416,37.85076,77.021388,95.286834,1,1,1,1
8611,1,765876.012,4334054.163,47,92.401668,23.10151711,15.391188,14.922144,1,105.2770168,5,0.788907827,1,74.027142,115.973856,158.455062,191.146338,58.963194,84.438828,92.401668,96.683058,1,1,1,1
8617,1,765871.6991,4334055.081,47,92.401668,28.07730681,18.609048,18.336348,1,93.06189093,5,1.108046213,1,64.449918,128.163546,159.251346,198.727398,49.118724,84.438828,92.401668,100.369962,1,1,1,1
8623,1,765860.7244,4334057.553,47,92.401668,14.49924214,9.648126,6.506622,1,97.10393718,14,1.908132231,1,66.75696,101.357136,159.218622,219.049002,29.83338,50.051358,85.556898,111.850632,1,1,1,1
8624,1,765861.6207,4334058.55,47,92.401668,19.98652123,13.793166,11.093436,1,97.36072183,13,2.426144134,1,66.631518,102.142512,166.15611,218.78721,32.347674,50.836734,92.407122,111.850632,1,1,1,1
8631,1,765880.2432,4334060.927,47,92.401668,23.67124295,16.531074,16.19838,1,107.8926848,6,2.279060719,1,76.236012,115.995672,168.703128,202.087062,72.303678,92.401668,92.401668,100.369962,1,1,1,1
8641,1,765874.3349,4334073.587,47,92.401668,13.78673752,9.566316,7.99011,1,68.69459682,17,3.979183239,1,48.333348,96.988482,197.991108,243.891972,39.476052,68.894928,106.674786,111.850632,1,1,1,1
8644,1,765884.0744,4334070.444,47,92.401668,24.66863647,19.448964,18.78903,1,83.71875844,11,4.195641548,1,58.619592,101.978892,167.290542,223.28676,53.405568,85.175118,93.797892,106.674786,1,1,1,1
8647,1,765860.7235,4334118.119,31,26.031942,10.0050645,7.422894,1.968894,1,80.90741755,26,2.868206103,1,58.145094,100.29906,216.054756,274.979772,8.868204,22.339584,62.753724,65.63889,1,1,1,1
8649,1,765869.3716,4334117.402,31,26.031942,30.22327943,20.703384,1.968894,1,71.15005861,7,5.953414513,1,50.460408,111.065256,208.904562,275.966946,1.968894,18.647226,52.489296,65.63889,1,1,1,1
8650,1,765869.7234,4334117.9,31,26.031942,30.22327943,20.703384,1.968894,1,75.39380283,18,6.220266213,1,53.4492,112.036068,206.493894,274.019868,2.31795,16.732872,49.293252,65.63889,1,1,1,1
8651,1,765869.6204,4334116.841,31,26.031942,33.02483686,22.672278,1.968894,1,71.15005861,17,6.332083335,1,50.460408,109.347246,208.768212,287.076744,1.968894,16.00749,52.489296,69.325794,1,1,1,1
8652,1,765872.6825,4334116.346,31,26.031942,34.50804539,23.539464,0,0,74.69483139,21,9.417415848,1,53.100144,122.698638,196.365816,291.139974,1.968894,14.109498,45.802692,73.60173,1,1,1,1
8653,1,765875.5941,4334116.12,31,26.031942,36.42506463,24.766614,0,0,81.86173885,21,12.30657526,1,59.034096,122.14233,197.129376,284.900598,1.968894,10.449864,37.316268,73.60173,1,1,1,1
8654,1,765877.4112,4334114.598,31,26.031942,31.43689207,21.592386,0,0,79.00346813,14,14.43927741,1,56.988846,112.10697,188.937468,274.6089,1.968894,5.873958,36.967212,66.680604,1,1,1,1
8655,1,765872.1754,4334109.47,31,26.031942,24.43449919,16.781958,0,0,68.29178789,19,12.58387164,1,48.415158,75.908772,188.828388,301.077162,1.968894,3.365118,48.911472,79.57386,1,1,1,1
8656,1,765872.9924,4334108.932,31,26.031942,22.09096919,15.205752,0,0,68.29178789,18,13.53758775,1,48.415158,75.908772,193.693356,299.980908,1.968894,3.365118,50.80401,79.57386,1,1,1,1
8657,1,765878.7426,4334109.197,31,26.031942,17.46128452,12.015162,0,0,66.61094692,15,17.88572826,1,47.547972,92.788902,187.906662,293.512464,1.968894,1.968894,42.95025,76.050576,1,1,1,1
8658,0,765873.8374,4334103.625,31,26.031942,13.87400095,9.784476,0,0,56.19295067,20,18.19431037,1,39.176082,67.82049,179.425692,305.336736,0,7.052022,41.810364,99.197352,0,1,1,1
8659,1,765870.7657,4334100.859,6,19.448964,6.586730291,4.821336,0,0,60.38531116,22,14.50048875,1,42.492114,74.125314,186.63588,307.52379,1.396224,13.356846,47.575242,104.940414,1,1,1,1
8661,1,765849.176,4334056.929,47,92.401668,19.4453801,14.431284,0,0,46.46566694,27,12.87340868,1,32.985792,72.445482,149.423238,211.227966,2.639736,23.021334,60.032178,86.920398,1,1,1,1
8662,1,765847.4742,4334052.796,47,92.401668,14.12818892,11.169792,0,0,29.62228831,33,14.93541624,1,20.757924,74.070774,133.099416,208.484604,2.639736,18.276354,40.16871,81.139158,1,1,1,1
8686,1,765883.9637,4334141.835,31,26.031942,48.66649478,32.276772,6.806592,1,114.1554659,14,1.386462679,1,76.84686,112.385124,204.355926,254.336382,14.131314,21.57057,25.682886,26.031942,1,1,1,1
8692,1,765883.5523,4334136.405,31,26.031942,56.37492275,37.0872,4.47228,1,130.3814363,11,4.499693038,1,89.669214,123.680358,213.731352,268.167726,14.573088,21.57057,25.682886,26.031942,1,1,1,1
8693,1,765884.0106,4334135.857,31,26.031942,51.48724071,34.022052,4.030506,1,123.2962182,13,4.681054501,1,84.86424,123.413112,218.045466,273.49083,11.949714,21.57057,25.682886,26.031942,1,1,1,1
8694,1,765881.0208,4334136.555,31,26.031942,52.14382932,34.082046,7.9083,1,130.4768566,9,4.732548372,1,88.649316,125.600166,217.56006,256.239828,16.96194,24.548454,25.682886,26.031942,1,1,1,1
8695,1,765884.3183,4334134.927,31,26.031942,49.15850502,32.794902,4.030506,1,118.3417771,11,4.375599873,1,82.049976,126.603702,217.467342,279.582948,9.13545,21.57057,25.682886,26.031942,1,1,1,1
8696,1,765874.7783,4334138.174,31,26.031942,29.54321345,18.532692,5.764878,1,109.24006,11,1.385286834,1,70.416594,134.844696,213.262308,256.190742,21.919626,25.682886,26.031942,34.763796,1,1,1,1
8697,1,765882.3427,4334134.93,31,26.031942,47.19016298,31.164156,3.24513,1,126.8738093,24,5.97016378,1,86.702238,127.519974,220.188888,272.50911,15.014862,23.539464,25.682886,26.031942,1,1,1,1
8698,1,765876.0882,4334137.352,31,26.031942,35.96278914,23.250402,6.68115,1,114.4923418,15,2.635853418,1,74.523456,135.373734,216.671058,258.072372,21.57057,25.33383,26.031942,32.582196,1,1,1,1
8700,1,765872.9172,4334135.623,31,26.031942,21.91349372,13.749534,6.070302,1,115.8566527,18,4.288669915,1,75.636072,134.4411,209.739024,257.12883,22.57956,25.682886,26.031942,34.763796,1,1,1,1
8702,1,765871.9521,4334135.896,31,26.031942,24.17964364,15.413004,6.337548,1,118.8520551,15,4.535614897,1,77.77404,136.579068,207.33381,257.12883,21.35241,25.682886,26.031942,34.763796,1,1,1,1
8703,1,765875.5378,4334122.078,31,26.031942,32.42753694,22.208688,0,0,107.5718219,21,12.47793526,1,73.699902,137.860758,194.713254,287.540334,3.419658,19.339884,33.629364,55.292652,1,1,1,1
8708,0,765862.5797,4334135.121,31,26.031942,23.83657594,15.609348,8.09919,1,77.60750412,7,0.941230052,1,49.953186,116.611974,207.099288,253.098324,21.65238,23.577642,34.763796,47.58615,1,1,1,1
8710,1,765857.2356,4334132.918,31,26.031942,13.35627515,9.02637,3.588732,1,62.7300737,28,6.202648921,1,41.23224,97.321176,211.538844,244.655532,12.560562,25.14294,46.189926,59.344974,1,1,1,1
8713,1,765847.2493,4334135.44,31,26.031942,11.11664814,6.84477,0.698112,1,51.54605851,20,5.167980066,1,33.149412,68.627682,163.390932,221.32332,7.995564,18.669042,42.15942,59.344974,1,1,1,1
8718,1,765961.5887,4334030.049,67,91.087254,60.27327369,39.688758,19.93437,1,201.4435972,17,0.42486026,1,140.456862,211.77882,285.156936,355.84623,55.592622,76.132386,84.94605,88.632954,1,1,1,1
8720,1,765965.6423,4334030.413,67,91.087254,40.83268624,27.537246,11.88972,1,166.7868894,15,1.529824944,1,114.823062,210.028086,286.531344,353.33739,51.37668,74.403468,84.94605,88.632954,1,1,1,1
8723,1,765968.0852,4334033.824,67,91.087254,53.67434254,38.178,14.349474,1,170.099026,29,2.679030049,1,120.386142,194.991408,288.10755,350.6922,47.766132,60.713928,84.596994,84.94605,1,1,1,1
8738,1,765976.0655,4334009.497,67,91.087254,16.43292041,11.540664,8.655498,1,92.23646284,23,6.299196152,1,65.96613,116.082936,231.898626,356.30982,35.674614,56.25801,88.632954,91.087254,1,1,1,1
8747,1,765968.3331,4333999.497,67,91.087254,26.60824688,18.13455,11.818818,1,86.21194138,6,2.727511116,1,60.64848,101.193516,196.469442,339.015186,33.165774,54.234576,75.70152,91.087254,1,1,1,1
8749,1,765966.5433,4333999.682,67,91.087254,26.60824688,18.13455,11.818818,1,81.58842676,11,2.672289657,1,56.050758,103.756896,196.191288,325.511082,33.607548,54.234576,76.361454,91.087254,1,1,1,1
8750,1,765964.2714,4334004.033,67,91.087254,38.22163749,26.23374,18.363618,1,96.18143129,6,1.328310958,1,67.389624,120.091626,248.23881,333.386658,45.011862,61.57566,91.087254,91.087254,1,1,1,1
8767,1,765950.0011,4334015.825,67,91.087254,17.24326114,10.946178,7.548336,1,128.5807881,7,0.808156228,1,87.078564,181.307322,262.244682,340.051446,31.038714,73.350846,89.860104,91.087254,1,1,1,1
8769,1,765955.4835,4334017.503,67,91.087254,34.79321206,22.268682,11.83518,1,148.0497647,8,0.610498452,1,96.557616,196.42581,276.305094,335.835504,59.535864,77.572242,88.632954,91.087254,1,1,1,1
8773,1,765957.707,4334019.388,67,91.087254,41.26668016,26.948214,14.469462,1,158.7700154,16,3.094627184,1,105.731244,201.247146,297.602964,330.386958,63.140958,84.94605,88.632954,91.087254,1,1,1,1
8776,0,765955.1617,4334210.325,1,0.659934,25.48699961,15.16212,0,0,119.326364,10,8.286552058,1,76.388724,134.621082,213.447744,295.464996,0.659934,0.659934,2.628828,7.52652,1,1,1,1
8777,0,765963.191,4334212.578,1,0.659934,32.79114247,22.884984,0,0,108.1172912,5,10.03603264,1,71.731008,118.177272,242.550288,296.34309,0.659934,0.659934,0.659934,0.659934,1,1,1,1
8778,0,765964.4513,4334214.123,1,0.659934,38.73473166,27.717228,0,0,102.268088,20,11.95256309,1,68.327712,117.419166,248.964192,296.34309,0.659934,0.659934,0.659934,0.659934,1,1,1,1
8782,1,766014.3822,4334304.613,11,9.451782,31.09579288,18.587232,1.510758,1,158.1149086,10,1.446947908,1,99.437328,177.756768,292.503474,382.718088,3.19059,12.2715,16.487442,16.623792,1,1,1,1
8783,0,766014.8996,4334298.167,11,9.451782,30.67170197,20.163438,1.876176,1,168.3001881,15,4.157825302,1,106.947486,201.694374,302.77881,401.05989,9.451782,10.520766,15.091218,16.487442,1,1,1,1
8784,0,766015.0552,4334297.237,11,9.451782,32.4732594,21.586932,1.330776,1,174.3480086,12,3.566352585,1,111.07071,201.432582,311.117976,394.716888,9.451782,10.520766,15.091218,16.487442,1,1,1,1
8785,1,766014.0491,4334286.912,11,9.451782,41.13979963,27.384534,5.214024,1,180.7129849,17,3.350360273,1,122.071428,207.66105,319.473504,403.825068,10.624392,12.13515,12.13515,15.091218,1,1,1,1
8786,1,766016.4446,4334303.512,11,9.451782,30.7286675,18.865386,1.161702,1,157.1863625,12,3.766558882,1,98.488332,189.902826,285.156936,386.895852,3.19059,12.2715,15.091218,16.623792,1,1,1,1
8787,1,766017.0531,4334307.729,1,0.267246,36.15148983,21.614202,1.510758,1,152.1648556,16,1.722105734,1,93.825162,157.031568,281.23551,367.959564,4.434102,11.202516,15.009408,16.623792,1,1,1,1
8788,1,766018.238,4334303.478,1,0.267246,32.85687484,20.436138,1.161702,1,143.5822317,19,4.698070145,1,89.30925,187.541244,279.768384,383.44347,3.19059,12.2715,15.091218,16.623792,1,1,1,1
8789,1,766021.7627,4334308.496,1,0.267246,37.33703493,22.764996,0.267246,1,132.4171125,14,3.05951385,1,81.886356,159.485868,278.89029,380.776464,4.085046,7.542882,13.940424,17.692776,1,1,1,1
8790,1,766022.1717,4334305.758,1,0.267246,36.68539352,22.726818,0.267246,1,136.1383448,14,4.197862551,1,84.498822,178.460334,275.956038,368.521326,4.434102,10.657116,13.476834,17.692776,1,1,1,1
8791,1,766020.4853,4334300.531,1,0.267246,29.17108105,18.821754,0.267246,1,146.4872304,18,7.821199316,1,92.85435,190.540944,283.384386,389.557404,4.586814,10.695294,15.091218,16.623792,1,1,1,1
8792,1,766023.9565,4334305.656,1,0.267246,41.88635412,26.708238,0.267246,1,129.3967734,17,5.798076184,1,80.370144,177.63678,273.13632,365.368914,4.434102,9.21726,13.476834,17.692776,1,1,1,1
8793,1,766023.801,4334304.377,1,0.267246,37.71134607,24.401196,0.267246,1,130.4971436,16,6.327100986,1,81.651834,183.505284,273.479922,374.978862,3.539646,9.21726,14.545818,17.692776,1,1,1,1
8794,1,766028.8458,4334312.071,3,1.243512,31.38728066,19.078092,0,0,119.6972294,11,10.33530174,1,72.97452,130.29606,260.303058,380.17107,2.541564,6.146658,13.613184,16.520166,1,1,1,1
8795,1,766029.1342,4334312.609,3,1.243512,29.6712087,18.009108,0,0,116.4074865,11,9.8870802,1,70.569306,126.28737,259.026822,380.018358,2.541564,5.601258,12.5442,15.451182,1,1,1,1
8796,1,766030.6312,4334311.754,3,1.243512,27.1439919,16.296552,0,0,114.8449051,10,11.18179543,1,70.00209,120.020724,250.704018,381.758184,1.647108,4.025052,11.9988,15.451182,1,1,1,1
8797,1,766021.5846,4334295.838,11,9.451782,20.41354935,13.93497,0.349056,1,160.3214656,21,6.53949662,1,106.832952,185.146938,287.093106,392.862528,7.488342,9.451782,15.091218,15.091218,1,1,1,1
8798,1,766024.9261,4334300.942,1,0.267246,27.04710168,18.614502,0,0,139.8204272,18,9.510617885,1,90.661842,174.849786,274.210758,386.874036,4.586814,10.831644,15.091218,17.692776,1,1,1,1
8799,1,766026.5913,4334303.485,1,0.267246,32.61280389,21.074256,0,0,126.7184384,12,9.14802831,1,80.1738,163.434564,259.615854,369.764838,2.841534,8.148276,13.476834,17.692776,1,1,1,1
8800,1,766029.763,4334308.33,1,0.267246,38.99197661,24.221214,0,0,122.5861504,16,11.041751,1,75.40155,137.642598,262.108332,377.47134,2.541564,4.570452,13.613184,17.147376,1,1,1,1
8801,1,766029.3375,4334306.787,1,0.267246,46.0783,29.026188,0,0,129.0945783,15,10.70207807,1,80.359236,148.081554,268.184088,377.449524,2.405214,5.966676,12.40785,17.692776,1,1,1,1
8802,1,766032.3742,4334308.359,1,0.267246,35.60769065,22.148694,0,0,121.7843872,9,13.6530845,1,75.914226,126.909126,250.987626,382.063608,1.647108,4.570452,13.476834,17.147376,1,1,1,1
8804,1,766031.6751,4334305.011,1,0.267246,40.48086274,25.682886,0,0,125.0023601,18,13.32757539,1,78.733944,143.429292,257.996016,374.618898,0.752652,5.966676,13.476834,16.296552,1,1,1,1
8805,1,766033.2506,4334306.875,1,0.267246,35.56863873,22.339584,0,0,121.2136903,15,14.58382852,1,76.334184,124.820244,257.330628,379.402056,0.752652,5.966676,13.476834,15.751152,1,1,1,1
8806,0,766033.8381,4334307.57,1,0.13635,34.22869704,21.554208,0,0,116.1170849,9,14.09410617,1,72.34731,116.502894,239.51241,364.670802,0.616302,3.785076,12.40785,16.929216,1,1,1,1
8807,1,766033.8381,4334307.57,1,0.13635,34.22869704,21.554208,0,0,116.1170849,15,14.09410617,1,72.34731,116.502894,239.51241,364.670802,0.616302,3.785076,12.40785,16.929216,1,1,1,1
8808,1,766030.3633,4334300.858,1,0.267246,33.55658389,21.881448,0,0,126.4025825,23,13.73649946,1,82.426302,147.263454,268.0641,392.028066,1.161702,8.148276,13.476834,16.296552,1,1,1,1
8809,1,766021.0501,4334290.766,11,9.451782,22.18390725,15.069402,1.74528,1,157.2678204,15,2.339169188,1,107.421984,191.29905,298.901016,401.46894,8.75367,12.13515,13.515012,15.091218,1,1,1,1
8810,1,766036.1879,4334303.111,1,0.13635,31.56406078,20.239794,0,0,116.1279455,19,15.12685969,1,75.51063,123.925788,246.613518,363.879972,0.13635,5.07222,13.476834,15.751152,1,1,1,1
8811,1,766022.0008,4334290.617,11,9.451782,19.84037725,13.493196,1.74528,1,150.4392096,18,3.201901616,1,103.729626,183.085326,298.110186,404.626806,8.20827,11.58975,13.515012,15.091218,1,1,1,1
8812,1,766025.3579,4334291.189,11,9.451782,31.54947142,22.966794,1.74528,1,120.3071058,22,6.604123806,1,83.11896,166.668786,292.896162,391.662648,5.257656,10.520766,13.515012,15.091218,1,1,1,1
8813,1,766041.6179,4334299.008,1,0.13635,25.38065547,16.618338,0,0,86.74647505,18,16.17534288,1,56.650698,116.371998,230.169708,360.023994,0.13635,2.148876,9.21726,16.056576,1,1,1,1
8814,1,766044.0492,4334298.984,1,0.13635,18.4139435,12.118788,0,0,66.4398234,9,15.70373433,1,41.952168,117.735498,210.22443,348.706944,0.13635,0.13635,9.21726,12.887802,1,1,1,1
8815,0,766042.9061,4334297.144,1,0.13635,16.50986771,11.066166,0,0,74.56929714,18,17.69872985,1,49.184172,107.90739,227.699046,353.424654,0.13635,1.88163,9.21726,14.48037,1,1,1,1
8816,1,766044.0138,4334297.655,1,0.13635,18.4139435,12.118788,0,0,76.01608947,6,17.02670996,1,49.936824,112.068792,221.126976,348.488784,0.13635,1.532574,8.868204,13.956786,1,1,1,1
8817,1,766043.9709,4334296.997,1,0.13635,17.8498094,11.851542,0,0,69.95831036,22,17.68509448,1,46.408086,111.828816,220.77792,345.18366,0.13635,1.532574,8.868204,13.411386,1,1,1,1
8818,1,766020.3489,4334285.385,11,9.451782,34.91975538,24.499368,3.92688,1,134.4202899,16,4.104862487,1,92.794356,183.243492,305.565804,403.84143,9.010008,11.786094,12.13515,15.091218,1,1,1,1
